"Plot Title: 10442667"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10442667, SEN S/N: 10442667, LBL: byrneslab_GOM2015)","Host Connected (LGR S/N: 10442667)","Coupler Attached (LGR S/N: 10442667)","Stopped (LGR S/N: 10442667)","End Of File (LGR S/N: 10442667)"
8589,16/02/06 13:15:00,42.732,,,,
8590,16/02/06 13:45:00,42.732,,,,
8591,16/02/06 14:15:00,42.732,,,,
8592,16/02/06 14:45:00,42.732,,,,
8593,16/02/06 15:15:00,42.732,,,,
8594,16/02/06 15:45:00,42.732,,,,
8595,16/02/06 16:15:00,42.548,,,,
8596,16/02/06 16:45:00,42.548,,,,
8597,16/02/06 17:15:00,42.548,,,,
8598,16/02/06 17:45:00,42.363,,,,
8599,16/02/06 18:15:00,42.363,,,,
8600,16/02/06 18:45:00,42.363,,,,
8601,16/02/06 19:15:00,42.363,,,,
8602,16/02/06 19:45:00,42.548,,,,
8603,16/02/06 20:15:00,42.548,,,,
8604,16/02/06 20:45:00,42.548,,,,
8605,16/02/06 21:15:00,42.548,,,,
8606,16/02/06 21:45:00,42.548,,,,
8607,16/02/06 22:15:00,42.548,,,,
8608,16/02/06 22:45:00,42.548,,,,
8609,16/02/06 23:15:00,42.363,,,,
8610,16/02/06 23:45:00,42.363,,,,
8611,16/02/07 00:15:00,42.363,,,,
8612,16/02/07 00:45:00,42.363,,,,
8613,16/02/07 01:15:00,42.548,,,,
8614,16/02/07 01:45:00,42.548,,,,
8615,16/02/07 02:15:00,42.548,,,,
8616,16/02/07 02:45:00,42.548,,,,
8617,16/02/07 03:15:00,42.363,,,,
8618,16/02/07 03:45:00,42.363,,,,
8619,16/02/07 04:15:00,42.363,,,,
8620,16/02/07 04:45:00,42.363,,,,
8621,16/02/07 05:15:00,42.363,,,,
8622,16/02/07 05:45:00,42.363,,,,
8623,16/02/07 06:15:00,42.363,,,,
8624,16/02/07 06:45:00,42.363,,,,
8625,16/02/07 07:15:00,42.179,,,,
8626,16/02/07 07:45:00,42.179,,,,
8627,16/02/07 08:15:00,42.179,,,,
8628,16/02/07 08:45:00,42.179,,,,
8629,16/02/07 09:15:00,42.363,,,,
8630,16/02/07 09:45:00,42.363,,,,
8631,16/02/07 10:15:00,42.363,,,,
8632,16/02/07 10:45:00,42.363,,,,
8633,16/02/07 11:15:00,42.363,,,,
8634,16/02/07 11:45:00,42.363,,,,
8635,16/02/07 12:15:00,42.548,,,,
8636,16/02/07 12:45:00,42.548,,,,
8637,16/02/07 13:15:00,42.548,,,,
8638,16/02/07 13:45:00,42.548,,,,
8639,16/02/07 14:15:00,42.548,,,,
8640,16/02/07 14:45:00,42.732,,,,
8641,16/02/07 15:15:00,42.732,,,,
8642,16/02/07 15:45:00,42.732,,,,
8643,16/02/07 16:15:00,42.732,,,,
8644,16/02/07 16:45:00,42.732,,,,
8645,16/02/07 17:15:00,42.732,,,,
8646,16/02/07 17:45:00,42.732,,,,
8647,16/02/07 18:15:00,42.732,,,,
8648,16/02/07 18:45:00,42.732,,,,
8649,16/02/07 19:15:00,42.732,,,,
8650,16/02/07 19:45:00,42.548,,,,
8651,16/02/07 20:15:00,42.548,,,,
8652,16/02/07 20:45:00,42.548,,,,
8653,16/02/07 21:15:00,42.548,,,,
8654,16/02/07 21:45:00,42.548,,,,
8655,16/02/07 22:15:00,42.548,,,,
8656,16/02/07 22:45:00,42.548,,,,
8657,16/02/07 23:15:00,42.548,,,,
8658,16/02/07 23:45:00,42.548,,,,
8659,16/02/08 00:15:00,42.363,,,,
8660,16/02/08 00:45:00,42.363,,,,
8661,16/02/08 01:15:00,42.363,,,,
8662,16/02/08 01:45:00,42.548,,,,
8663,16/02/08 02:15:00,42.548,,,,
8664,16/02/08 02:45:00,42.363,,,,
8665,16/02/08 03:15:00,42.363,,,,
8666,16/02/08 03:45:00,42.363,,,,
8667,16/02/08 04:15:00,42.363,,,,
8668,16/02/08 04:45:00,42.548,,,,
8669,16/02/08 05:15:00,42.363,,,,
8670,16/02/08 05:45:00,42.548,,,,
8671,16/02/08 06:15:00,42.548,,,,
8672,16/02/08 06:45:00,42.363,,,,
8673,16/02/08 07:15:00,42.363,,,,
8674,16/02/08 07:45:00,42.179,,,,
8675,16/02/08 08:15:00,42.179,,,,
8676,16/02/08 08:45:00,42.179,,,,
8677,16/02/08 09:15:00,42.179,,,,
8678,16/02/08 09:45:00,42.363,,,,
8679,16/02/08 10:15:00,42.363,,,,
8680,16/02/08 10:45:00,42.363,,,,
8681,16/02/08 11:15:00,42.363,,,,
8682,16/02/08 11:45:00,42.363,,,,
8683,16/02/08 12:15:00,42.363,,,,
8684,16/02/08 12:45:00,42.363,,,,
8685,16/02/08 13:15:00,42.363,,,,
8686,16/02/08 13:45:00,42.179,,,,
8687,16/02/08 14:15:00,42.179,,,,
8688,16/02/08 14:45:00,42.179,,,,
8689,16/02/08 15:15:00,42.179,,,,
8690,16/02/08 15:45:00,42.179,,,,
8691,16/02/08 16:15:00,42.179,,,,
8692,16/02/08 16:45:00,42.179,,,,
8693,16/02/08 17:15:00,42.179,,,,
8694,16/02/08 17:45:00,41.994,,,,
8695,16/02/08 18:15:00,41.994,,,,
8696,16/02/08 18:45:00,41.994,,,,
8697,16/02/08 19:15:00,41.810,,,,
8698,16/02/08 19:45:00,41.994,,,,
8699,16/02/08 20:15:00,41.994,,,,
8700,16/02/08 20:45:00,41.994,,,,
8701,16/02/08 21:15:00,41.810,,,,
8702,16/02/08 21:45:00,41.994,,,,
8703,16/02/08 22:15:00,41.810,,,,
8704,16/02/08 22:45:00,41.810,,,,
8705,16/02/08 23:15:00,41.810,,,,
8706,16/02/08 23:45:00,41.810,,,,
8707,16/02/09 00:15:00,41.810,,,,
8708,16/02/09 00:45:00,41.625,,,,
8709,16/02/09 01:15:00,41.625,,,,
8710,16/02/09 01:45:00,41.439,,,,
8711,16/02/09 02:15:00,41.254,,,,
8712,16/02/09 02:45:00,41.254,,,,
8713,16/02/09 03:15:00,41.067,,,,
8714,16/02/09 03:45:00,41.067,,,,
8715,16/02/09 04:15:00,41.067,,,,
8716,16/02/09 04:45:00,40.881,,,,
8717,16/02/09 05:15:00,40.881,,,,
8718,16/02/09 05:45:00,40.881,,,,
8719,16/02/09 06:15:00,40.696,,,,
8720,16/02/09 06:45:00,40.696,,,,
8721,16/02/09 07:15:00,40.696,,,,
8722,16/02/09 07:45:00,40.696,,,,
8723,16/02/09 08:15:00,40.696,,,,
8724,16/02/09 08:45:00,40.696,,,,
8725,16/02/09 09:15:00,40.696,,,,
8726,16/02/09 09:45:00,40.696,,,,
8727,16/02/09 10:15:00,40.696,,,,
8728,16/02/09 10:45:00,40.696,,,,
8729,16/02/09 11:15:00,40.696,,,,
8730,16/02/09 11:45:00,40.696,,,,
8731,16/02/09 12:15:00,40.696,,,,
8732,16/02/09 12:45:00,40.696,,,,
8733,16/02/09 13:15:00,40.696,,,,
8734,16/02/09 13:45:00,40.696,,,,
8735,16/02/09 14:15:00,40.696,,,,
8736,16/02/09 14:45:00,40.696,,,,
8737,16/02/09 15:15:00,40.696,,,,
8738,16/02/09 15:45:00,40.696,,,,
8739,16/02/09 16:15:00,40.696,,,,
8740,16/02/09 16:45:00,40.881,,,,
8741,16/02/09 17:15:00,40.881,,,,
8742,16/02/09 17:45:00,40.881,,,,
8743,16/02/09 18:15:00,40.881,,,,
8744,16/02/09 18:45:00,40.881,,,,
8745,16/02/09 19:15:00,40.881,,,,
8746,16/02/09 19:45:00,40.881,,,,
8747,16/02/09 20:15:00,40.881,,,,
8748,16/02/09 20:45:00,40.881,,,,
8749,16/02/09 21:15:00,40.881,,,,
8750,16/02/09 21:45:00,41.067,,,,
8751,16/02/09 22:15:00,41.067,,,,
8752,16/02/09 22:45:00,40.881,,,,
8753,16/02/09 23:15:00,41.067,,,,
8754,16/02/09 23:45:00,40.881,,,,
8755,16/02/10 00:15:00,40.881,,,,
8756,16/02/10 00:45:00,41.067,,,,
8757,16/02/10 01:15:00,40.881,,,,
8758,16/02/10 01:45:00,40.881,,,,
8759,16/02/10 02:15:00,41.067,,,,
8760,16/02/10 02:45:00,41.067,,,,
8761,16/02/10 03:15:00,40.696,,,,
8762,16/02/10 03:45:00,40.509,,,,
8763,16/02/10 04:15:00,40.696,,,,
8764,16/02/10 04:45:00,40.696,,,,
8765,16/02/10 05:15:00,40.696,,,,
8766,16/02/10 05:45:00,40.881,,,,
8767,16/02/10 06:15:00,40.696,,,,
8768,16/02/10 06:45:00,40.881,,,,
8769,16/02/10 07:15:00,40.881,,,,
8770,16/02/10 07:45:00,40.881,,,,
8771,16/02/10 08:15:00,40.881,,,,
8772,16/02/10 08:45:00,41.067,,,,
8773,16/02/10 09:15:00,41.254,,,,
8774,16/02/10 09:45:00,41.254,,,,
8775,16/02/10 10:15:00,41.254,,,,
8776,16/02/10 10:45:00,41.254,,,,
8777,16/02/10 11:15:00,41.439,,,,
8778,16/02/10 11:45:00,41.439,,,,
8779,16/02/10 12:15:00,41.439,,,,
8780,16/02/10 12:45:00,41.439,,,,
8781,16/02/10 13:15:00,41.439,,,,
8782,16/02/10 13:45:00,41.439,,,,
8783,16/02/10 14:15:00,41.439,,,,
8784,16/02/10 14:45:00,41.439,,,,
8785,16/02/10 15:15:00,41.254,,,,
8786,16/02/10 15:45:00,41.254,,,,
8787,16/02/10 16:15:00,41.254,,,,
8788,16/02/10 16:45:00,41.254,,,,
8789,16/02/10 17:15:00,41.254,,,,
8790,16/02/10 17:45:00,41.254,,,,
8791,16/02/10 18:15:00,41.254,,,,
8792,16/02/10 18:45:00,41.254,,,,
8793,16/02/10 19:15:00,41.254,,,,
8794,16/02/10 19:45:00,41.254,,,,
8795,16/02/10 20:15:00,41.254,,,,
8796,16/02/10 20:45:00,41.254,,,,
8797,16/02/10 21:15:00,41.254,,,,
8798,16/02/10 21:45:00,41.254,,,,
8799,16/02/10 22:15:00,41.254,,,,
8800,16/02/10 22:45:00,41.254,,,,
8801,16/02/10 23:15:00,41.254,,,,
8802,16/02/10 23:45:00,41.254,,,,
8803,16/02/11 00:15:00,41.254,,,,
8804,16/02/11 00:45:00,41.254,,,,
8805,16/02/11 01:15:00,41.067,,,,
8806,16/02/11 01:45:00,41.067,,,,
8807,16/02/11 02:15:00,41.067,,,,
8808,16/02/11 02:45:00,40.881,,,,
8809,16/02/11 03:15:00,40.881,,,,
8810,16/02/11 03:45:00,40.881,,,,
8811,16/02/11 04:15:00,40.881,,,,
8812,16/02/11 04:45:00,40.881,,,,
8813,16/02/11 05:15:00,40.696,,,,
8814,16/02/11 05:45:00,40.696,,,,
8815,16/02/11 06:15:00,40.321,,,,
8816,16/02/11 06:45:00,40.321,,,,
8817,16/02/11 07:15:00,40.509,,,,
8818,16/02/11 07:45:00,40.696,,,,
8819,16/02/11 08:15:00,40.509,,,,
8820,16/02/11 08:45:00,40.509,,,,
8821,16/02/11 09:15:00,40.696,,,,
8822,16/02/11 09:45:00,40.696,,,,
8823,16/02/11 10:15:00,40.509,,,,
8824,16/02/11 10:45:00,40.696,,,,
8825,16/02/11 11:15:00,40.881,,,,
8826,16/02/11 11:45:00,40.881,,,,
8827,16/02/11 12:15:00,40.881,,,,
8828,16/02/11 12:45:00,40.881,,,,
8829,16/02/11 13:15:00,40.881,,,,
8830,16/02/11 13:45:00,40.881,,,,
8831,16/02/11 14:15:00,40.881,,,,
8832,16/02/11 14:45:00,40.881,,,,
8833,16/02/11 15:15:00,41.067,,,,
8834,16/02/11 15:45:00,41.067,,,,
8835,16/02/11 16:15:00,41.067,,,,
8836,16/02/11 16:45:00,40.881,,,,
8837,16/02/11 17:15:00,40.881,,,,
8838,16/02/11 17:45:00,40.696,,,,
8839,16/02/11 18:15:00,40.696,,,,
8840,16/02/11 18:45:00,40.696,,,,
8841,16/02/11 19:15:00,40.696,,,,
8842,16/02/11 19:45:00,40.509,,,,
8843,16/02/11 20:15:00,40.509,,,,
8844,16/02/11 20:45:00,40.509,,,,
8845,16/02/11 21:15:00,40.509,,,,
8846,16/02/11 21:45:00,40.509,,,,
8847,16/02/11 22:15:00,40.321,,,,
8848,16/02/11 22:45:00,40.321,,,,
8849,16/02/11 23:15:00,40.321,,,,
8850,16/02/11 23:45:00,40.321,,,,
8851,16/02/12 00:15:00,40.321,,,,
8852,16/02/12 00:45:00,40.134,,,,
8853,16/02/12 01:15:00,40.321,,,,
8854,16/02/12 01:45:00,40.134,,,,
8855,16/02/12 02:15:00,39.947,,,,
8856,16/02/12 02:45:00,39.947,,,,
8857,16/02/12 03:15:00,39.947,,,,
8858,16/02/12 03:45:00,39.947,,,,
8859,16/02/12 04:15:00,40.134,,,,
8860,16/02/12 04:45:00,39.760,,,,
8861,16/02/12 05:15:00,39.760,,,,
8862,16/02/12 05:45:00,39.760,,,,
8863,16/02/12 06:15:00,39.760,,,,
8864,16/02/12 06:45:00,39.760,,,,
8865,16/02/12 07:15:00,39.760,,,,
8866,16/02/12 07:45:00,39.760,,,,
8867,16/02/12 08:15:00,39.760,,,,
8868,16/02/12 08:45:00,39.573,,,,
8869,16/02/12 09:15:00,39.573,,,,
8870,16/02/12 09:45:00,39.760,,,,
8871,16/02/12 10:15:00,39.760,,,,
8872,16/02/12 10:45:00,39.947,,,,
8873,16/02/12 11:15:00,39.947,,,,
8874,16/02/12 11:45:00,39.947,,,,
8875,16/02/12 12:15:00,40.134,,,,
8876,16/02/12 12:45:00,40.134,,,,
8877,16/02/12 13:15:00,40.134,,,,
8878,16/02/12 13:45:00,40.134,,,,
8879,16/02/12 14:15:00,40.321,,,,
8880,16/02/12 14:45:00,40.134,,,,
8881,16/02/12 15:15:00,40.321,,,,
8882,16/02/12 15:45:00,40.321,,,,
8883,16/02/12 16:15:00,40.321,,,,
8884,16/02/12 16:45:00,40.321,,,,
8885,16/02/12 17:15:00,40.321,,,,
8886,16/02/12 17:45:00,40.321,,,,
8887,16/02/12 18:15:00,40.321,,,,
8888,16/02/12 18:45:00,40.321,,,,
8889,16/02/12 19:15:00,40.321,,,,
8890,16/02/12 19:45:00,40.321,,,,
8891,16/02/12 20:15:00,40.134,,,,
8892,16/02/12 20:45:00,40.134,,,,
8893,16/02/12 21:15:00,40.134,,,,
8894,16/02/12 21:45:00,40.134,,,,
8895,16/02/12 22:15:00,39.947,,,,
8896,16/02/12 22:45:00,39.947,,,,
8897,16/02/12 23:15:00,40.134,,,,
8898,16/02/12 23:45:00,40.134,,,,
8899,16/02/13 00:15:00,40.134,,,,
8900,16/02/13 00:45:00,40.134,,,,
8901,16/02/13 01:15:00,40.134,,,,
8902,16/02/13 01:45:00,40.134,,,,
8903,16/02/13 02:15:00,40.134,,,,
8904,16/02/13 02:45:00,40.134,,,,
8905,16/02/13 03:15:00,40.134,,,,
8906,16/02/13 03:45:00,40.134,,,,
8907,16/02/13 04:15:00,39.947,,,,
8908,16/02/13 04:45:00,39.947,,,,
8909,16/02/13 05:15:00,39.760,,,,
8910,16/02/13 05:45:00,39.760,,,,
8911,16/02/13 06:15:00,39.760,,,,
8912,16/02/13 06:45:00,39.760,,,,
8913,16/02/13 07:15:00,39.760,,,,
8914,16/02/13 07:45:00,39.947,,,,
8915,16/02/13 08:15:00,39.947,,,,
8916,16/02/13 08:45:00,39.760,,,,
8917,16/02/13 09:15:00,39.760,,,,
8918,16/02/13 09:45:00,39.573,,,,
8919,16/02/13 10:15:00,39.573,,,,
8920,16/02/13 10:45:00,39.573,,,,
8921,16/02/13 11:15:00,39.573,,,,
8922,16/02/13 11:45:00,39.384,,,,
8923,16/02/13 12:15:00,39.760,,,,
8924,16/02/13 12:45:00,39.573,,,,
8925,16/02/13 13:15:00,39.760,,,,
8926,16/02/13 13:45:00,39.573,,,,
8927,16/02/13 14:15:00,39.573,,,,
8928,16/02/13 14:45:00,39.573,,,,
8929,16/02/13 15:15:00,39.760,,,,
8930,16/02/13 15:45:00,39.947,,,,
8931,16/02/13 16:15:00,40.134,,,,
8932,16/02/13 16:45:00,39.947,,,,
8933,16/02/13 17:15:00,39.760,,,,
8934,16/02/13 17:45:00,39.573,,,,
8935,16/02/13 18:15:00,39.760,,,,
8936,16/02/13 18:45:00,39.384,,,,
8937,16/02/13 19:15:00,39.573,,,,
8938,16/02/13 19:45:00,39.573,,,,
8939,16/02/13 20:15:00,39.384,,,,
8940,16/02/13 20:45:00,39.573,,,,
8941,16/02/13 21:15:00,39.573,,,,
8942,16/02/13 21:45:00,39.384,,,,
8943,16/02/13 22:15:00,39.196,,,,
8944,16/02/13 22:45:00,39.384,,,,
8945,16/02/13 23:15:00,39.573,,,,
8946,16/02/13 23:45:00,39.573,,,,
8947,16/02/14 00:15:00,39.196,,,,
8948,16/02/14 00:45:00,39.007,,,,
8949,16/02/14 01:15:00,39.007,,,,
8950,16/02/14 01:45:00,38.818,,,,
8951,16/02/14 02:15:00,38.818,,,,
8952,16/02/14 02:45:00,38.818,,,,
8953,16/02/14 03:15:00,38.818,,,,
8954,16/02/14 03:45:00,38.818,,,,
8955,16/02/14 04:15:00,39.007,,,,
8956,16/02/14 04:45:00,39.007,,,,
8957,16/02/14 05:15:00,38.818,,,,
8958,16/02/14 05:45:00,38.818,,,,
8959,16/02/14 06:15:00,38.818,,,,
8960,16/02/14 06:45:00,38.629,,,,
8961,16/02/14 07:15:00,38.629,,,,
8962,16/02/14 07:45:00,38.629,,,,
8963,16/02/14 08:15:00,38.818,,,,
8964,16/02/14 08:45:00,38.818,,,,
8965,16/02/14 09:15:00,38.818,,,,
8966,16/02/14 09:45:00,38.818,,,,
8967,16/02/14 10:15:00,39.196,,,,
8968,16/02/14 10:45:00,39.196,,,,
8969,16/02/14 11:15:00,39.196,,,,
8970,16/02/14 11:45:00,39.196,,,,
8971,16/02/14 12:15:00,39.384,,,,
8972,16/02/14 12:45:00,39.196,,,,
8973,16/02/14 13:15:00,39.196,,,,
8974,16/02/14 13:45:00,39.384,,,,
8975,16/02/14 14:15:00,39.384,,,,
8976,16/02/14 14:45:00,39.573,,,,
8977,16/02/14 15:15:00,39.573,,,,
8978,16/02/14 15:45:00,39.760,,,,
8979,16/02/14 16:15:00,39.760,,,,
8980,16/02/14 16:45:00,39.760,,,,
8981,16/02/14 17:15:00,39.760,,,,
8982,16/02/14 17:45:00,39.760,,,,
8983,16/02/14 18:15:00,39.573,,,,
8984,16/02/14 18:45:00,39.384,,,,
8985,16/02/14 19:15:00,39.384,,,,
8986,16/02/14 19:45:00,39.384,,,,
8987,16/02/14 20:15:00,39.196,,,,
8988,16/02/14 20:45:00,38.818,,,,
8989,16/02/14 21:15:00,39.007,,,,
8990,16/02/14 21:45:00,39.007,,,,
8991,16/02/14 22:15:00,39.007,,,,
8992,16/02/14 22:45:00,38.818,,,,
8993,16/02/14 23:15:00,38.629,,,,
8994,16/02/14 23:45:00,38.629,,,,
8995,16/02/15 00:15:00,38.629,,,,
8996,16/02/15 00:45:00,38.629,,,,
8997,16/02/15 01:15:00,38.629,,,,
8998,16/02/15 01:45:00,38.629,,,,
8999,16/02/15 02:15:00,38.629,,,,
9000,16/02/15 02:45:00,38.629,,,,
9001,16/02/15 03:15:00,38.818,,,,
9002,16/02/15 03:45:00,38.629,,,,
9003,16/02/15 04:15:00,38.629,,,,
9004,16/02/15 04:45:00,38.629,,,,
9005,16/02/15 05:15:00,38.629,,,,
9006,16/02/15 05:45:00,38.440,,,,
9007,16/02/15 06:15:00,38.440,,,,
9008,16/02/15 06:45:00,38.440,,,,
9009,16/02/15 07:15:00,38.250,,,,
9010,16/02/15 07:45:00,38.440,,,,
9011,16/02/15 08:15:00,38.440,,,,
9012,16/02/15 08:45:00,38.440,,,,
9013,16/02/15 09:15:00,38.440,,,,
9014,16/02/15 09:45:00,38.629,,,,
9015,16/02/15 10:15:00,38.629,,,,
9016,16/02/15 10:45:00,38.629,,,,
9017,16/02/15 11:15:00,38.629,,,,
9018,16/02/15 11:45:00,38.629,,,,
9019,16/02/15 12:15:00,38.629,,,,
9020,16/02/15 12:45:00,38.629,,,,
9021,16/02/15 13:15:00,38.818,,,,
9022,16/02/15 13:45:00,38.818,,,,
9023,16/02/15 14:15:00,39.007,,,,
9024,16/02/15 14:45:00,39.007,,,,
9025,16/02/15 15:15:00,39.196,,,,
9026,16/02/15 15:45:00,39.196,,,,
9027,16/02/15 16:15:00,39.196,,,,
9028,16/02/15 16:45:00,39.196,,,,
9029,16/02/15 17:15:00,39.196,,,,
9030,16/02/15 17:45:00,39.196,,,,
9031,16/02/15 18:15:00,39.196,,,,
9032,16/02/15 18:45:00,39.007,,,,
9033,16/02/15 19:15:00,39.007,,,,
9034,16/02/15 19:45:00,39.007,,,,
9035,16/02/15 20:15:00,39.007,,,,
9036,16/02/15 20:45:00,39.007,,,,
9037,16/02/15 21:15:00,39.007,,,,
9038,16/02/15 21:45:00,39.007,,,,
9039,16/02/15 22:15:00,39.007,,,,
9040,16/02/15 22:45:00,38.818,,,,
9041,16/02/15 23:15:00,38.818,,,,
9042,16/02/15 23:45:00,38.818,,,,
9043,16/02/16 00:15:00,38.818,,,,
9044,16/02/16 00:45:00,38.629,,,,
9045,16/02/16 01:15:00,38.629,,,,
9046,16/02/16 01:45:00,38.818,,,,
9047,16/02/16 02:15:00,39.007,,,,
9048,16/02/16 02:45:00,39.196,,,,
9049,16/02/16 03:15:00,39.196,,,,
9050,16/02/16 03:45:00,39.384,,,,
9051,16/02/16 04:15:00,39.196,,,,
9052,16/02/16 04:45:00,39.384,,,,
9053,16/02/16 05:15:00,39.384,,,,
9054,16/02/16 05:45:00,39.384,,,,
9055,16/02/16 06:15:00,39.384,,,,
9056,16/02/16 06:45:00,39.384,,,,
9057,16/02/16 07:15:00,39.384,,,,
9058,16/02/16 07:45:00,39.196,,,,
9059,16/02/16 08:15:00,39.384,,,,
9060,16/02/16 08:45:00,39.384,,,,
9061,16/02/16 09:15:00,39.384,,,,
9062,16/02/16 09:45:00,39.573,,,,
9063,16/02/16 10:15:00,39.573,,,,
9064,16/02/16 10:45:00,39.384,,,,
9065,16/02/16 11:15:00,39.384,,,,
9066,16/02/16 11:45:00,39.196,,,,
9067,16/02/16 12:15:00,39.196,,,,
9068,16/02/16 12:45:00,39.007,,,,
9069,16/02/16 13:15:00,39.196,,,,
9070,16/02/16 13:45:00,39.196,,,,
9071,16/02/16 14:15:00,39.384,,,,
9072,16/02/16 14:45:00,39.947,,,,
9073,16/02/16 15:15:00,40.134,,,,
9074,16/02/16 15:45:00,40.134,,,,
9075,16/02/16 16:15:00,40.134,,,,
9076,16/02/16 16:45:00,40.134,,,,
9077,16/02/16 17:15:00,40.321,,,,
9078,16/02/16 17:45:00,40.321,,,,
9079,16/02/16 18:15:00,40.321,,,,
9080,16/02/16 18:45:00,39.947,,,,
9081,16/02/16 19:15:00,39.760,,,,
9082,16/02/16 19:45:00,39.760,,,,
9083,16/02/16 20:15:00,39.760,,,,
9084,16/02/16 20:45:00,39.760,,,,
9085,16/02/16 21:15:00,39.760,,,,
9086,16/02/16 21:45:00,39.760,,,,
9087,16/02/16 22:15:00,40.134,,,,
9088,16/02/16 22:45:00,40.321,,,,
9089,16/02/16 23:15:00,40.509,,,,
9090,16/02/16 23:45:00,40.509,,,,
9091,16/02/17 00:15:00,40.509,,,,
9092,16/02/17 00:45:00,40.509,,,,
9093,16/02/17 01:15:00,40.321,,,,
9094,16/02/17 01:45:00,40.321,,,,
9095,16/02/17 02:15:00,40.321,,,,
9096,16/02/17 02:45:00,40.321,,,,
9097,16/02/17 03:15:00,40.321,,,,
9098,16/02/17 03:45:00,40.321,,,,
9099,16/02/17 04:15:00,40.321,,,,
9100,16/02/17 04:45:00,40.509,,,,
9101,16/02/17 05:15:00,40.509,,,,
9102,16/02/17 05:45:00,40.509,,,,
9103,16/02/17 06:15:00,40.509,,,,
9104,16/02/17 06:45:00,40.509,,,,
9105,16/02/17 07:15:00,40.509,,,,
9106,16/02/17 07:45:00,40.509,,,,
9107,16/02/17 08:15:00,40.509,,,,
9108,16/02/17 08:45:00,40.509,,,,
9109,16/02/17 09:15:00,40.509,,,,
9110,16/02/17 09:45:00,40.321,,,,
9111,16/02/17 10:15:00,40.321,,,,
9112,16/02/17 10:45:00,40.321,,,,
9113,16/02/17 11:15:00,40.321,,,,
9114,16/02/17 11:45:00,40.509,,,,
9115,16/02/17 12:15:00,40.509,,,,
9116,16/02/17 12:45:00,40.321,,,,
9117,16/02/17 13:15:00,40.134,,,,
9118,16/02/17 13:45:00,40.134,,,,
9119,16/02/17 14:15:00,40.321,,,,
9120,16/02/17 14:45:00,40.134,,,,
9121,16/02/17 15:15:00,40.134,,,,
9122,16/02/17 15:45:00,40.321,,,,
9123,16/02/17 16:15:00,40.509,,,,
9124,16/02/17 16:45:00,40.509,,,,
9125,16/02/17 17:15:00,40.321,,,,
9126,16/02/17 17:45:00,40.321,,,,
9127,16/02/17 18:15:00,40.321,,,,
9128,16/02/17 18:45:00,40.134,,,,
9129,16/02/17 19:15:00,40.134,,,,
9130,16/02/17 19:45:00,39.947,,,,
9131,16/02/17 20:15:00,39.947,,,,
9132,16/02/17 20:45:00,39.947,,,,
9133,16/02/17 21:15:00,39.947,,,,
9134,16/02/17 21:45:00,39.760,,,,
9135,16/02/17 22:15:00,39.760,,,,
9136,16/02/17 22:45:00,39.947,,,,
9137,16/02/17 23:15:00,39.947,,,,
9138,16/02/17 23:45:00,39.947,,,,
9139,16/02/18 00:15:00,39.947,,,,
9140,16/02/18 00:45:00,39.760,,,,
9141,16/02/18 01:15:00,39.760,,,,
9142,16/02/18 01:45:00,39.760,,,,
9143,16/02/18 02:15:00,39.760,,,,
9144,16/02/18 02:45:00,39.760,,,,
9145,16/02/18 03:15:00,39.760,,,,
9146,16/02/18 03:45:00,39.760,,,,
9147,16/02/18 04:15:00,39.573,,,,
9148,16/02/18 04:45:00,39.573,,,,
9149,16/02/18 05:15:00,39.760,,,,
9150,16/02/18 05:45:00,39.760,,,,
9151,16/02/18 06:15:00,39.760,,,,
9152,16/02/18 06:45:00,39.760,,,,
9153,16/02/18 07:15:00,39.573,,,,
9154,16/02/18 07:45:00,39.760,,,,
9155,16/02/18 08:15:00,39.760,,,,
9156,16/02/18 08:45:00,39.384,,,,
9157,16/02/18 09:15:00,39.196,,,,
9158,16/02/18 09:45:00,39.384,,,,
9159,16/02/18 10:15:00,39.384,,,,
9160,16/02/18 10:45:00,39.573,,,,
9161,16/02/18 11:15:00,39.760,,,,
9162,16/02/18 11:45:00,39.760,,,,
9163,16/02/18 12:15:00,39.760,,,,
9164,16/02/18 12:45:00,39.760,,,,
9165,16/02/18 13:15:00,39.947,,,,
9166,16/02/18 13:45:00,39.947,,,,
9167,16/02/18 14:15:00,39.947,,,,
9168,16/02/18 14:45:00,39.947,,,,
9169,16/02/18 15:15:00,39.947,,,,
9170,16/02/18 15:45:00,39.947,,,,
9171,16/02/18 16:15:00,39.947,,,,
9172,16/02/18 16:45:00,39.947,,,,
9173,16/02/18 17:15:00,39.947,,,,
9174,16/02/18 17:45:00,39.947,,,,
9175,16/02/18 18:15:00,39.760,,,,
9176,16/02/18 18:45:00,39.760,,,,
9177,16/02/18 19:15:00,39.760,,,,
9178,16/02/18 19:45:00,39.573,,,,
9179,16/02/18 20:15:00,39.573,,,,
9180,16/02/18 20:45:00,39.573,,,,
9181,16/02/18 21:15:00,39.384,,,,
9182,16/02/18 21:45:00,39.384,,,,
9183,16/02/18 22:15:00,39.196,,,,
9184,16/02/18 22:45:00,39.196,,,,
9185,16/02/18 23:15:00,39.196,,,,
9186,16/02/18 23:45:00,39.196,,,,
9187,16/02/19 00:15:00,39.196,,,,
9188,16/02/19 00:45:00,39.196,,,,
9189,16/02/19 01:15:00,39.196,,,,
9190,16/02/19 01:45:00,39.384,,,,
