"Plot Title: 10442663"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10442663, SEN S/N: 10442663)","Coupler Attached (LGR S/N: 10442663)","Coupler Detached (LGR S/N: 10442663)","Host Connected (LGR S/N: 10442663)","Stopped (LGR S/N: 10442663)","End Of File (LGR S/N: 10442663)"
1643,08/23/14 01:15:00 PM,62.083,,,,,
1644,08/23/14 01:45:00 PM,62.083,,,,,
1645,08/23/14 02:15:00 PM,62.083,,,,,
1646,08/23/14 02:45:00 PM,61.741,,,,,
1647,08/23/14 03:15:00 PM,61.398,,,,,
1648,08/23/14 03:45:00 PM,61.912,,,,,
1649,08/23/14 04:15:00 PM,62.769,,,,,
1650,08/23/14 04:45:00 PM,63.111,,,,,
1651,08/23/14 05:15:00 PM,63.111,,,,,
1652,08/23/14 05:45:00 PM,62.940,,,,,
1653,08/23/14 06:15:00 PM,62.425,,,,,
1654,08/23/14 06:45:00 PM,61.912,,,,,
1655,08/23/14 07:15:00 PM,61.569,,,,,
1656,08/23/14 07:45:00 PM,61.741,,,,,
1657,08/23/14 08:15:00 PM,61.741,,,,,
1658,08/23/14 08:45:00 PM,62.425,,,,,
1659,08/23/14 09:15:00 PM,62.940,,,,,
1660,08/23/14 09:45:00 PM,63.282,,,,,
1661,08/23/14 10:15:00 PM,63.282,,,,,
1662,08/23/14 10:45:00 PM,63.282,,,,,
1663,08/23/14 11:15:00 PM,63.282,,,,,
1664,08/23/14 11:45:00 PM,63.282,,,,,
1665,08/24/14 12:15:00 AM,63.455,,,,,
1666,08/24/14 12:45:00 AM,63.455,,,,,
1667,08/24/14 01:15:00 AM,63.626,,,,,
1668,08/24/14 01:45:00 AM,63.797,,,,,
1669,08/24/14 02:15:00 AM,63.626,,,,,
1670,08/24/14 02:45:00 AM,63.282,,,,,
1671,08/24/14 03:15:00 AM,63.455,,,,,
1672,08/24/14 03:45:00 AM,63.626,,,,,
1673,08/24/14 04:15:00 AM,63.797,,,,,
1674,08/24/14 04:45:00 AM,63.797,,,,,
1675,08/24/14 05:15:00 AM,63.626,,,,,
1676,08/24/14 05:45:00 AM,63.626,,,,,
1677,08/24/14 06:15:00 AM,61.741,,,,,
1678,08/24/14 06:45:00 AM,60.712,,,,,
1679,08/24/14 07:15:00 AM,59.680,,,,,
1680,08/24/14 07:45:00 AM,58.993,,,,,
1681,08/24/14 08:15:00 AM,60.024,,,,,
1682,08/24/14 08:45:00 AM,60.539,,,,,
1683,08/24/14 09:15:00 AM,61.054,,,,,
1684,08/24/14 09:45:00 AM,61.227,,,,,
1685,08/24/14 10:15:00 AM,60.883,,,,,
1686,08/24/14 10:45:00 AM,60.712,,,,,
1687,08/24/14 11:15:00 AM,60.368,,,,,
1688,08/24/14 11:45:00 AM,61.227,,,,,
1689,08/24/14 12:15:00 PM,61.741,,,,,
1690,08/24/14 12:45:00 PM,62.254,,,,,
1691,08/24/14 01:15:00 PM,61.398,,,,,
1692,08/24/14 01:45:00 PM,60.539,,,,,
1693,08/24/14 02:15:00 PM,60.024,,,,,
1694,08/24/14 02:45:00 PM,60.195,,,,,
1695,08/24/14 03:15:00 PM,60.539,,,,,
1696,08/24/14 03:45:00 PM,60.024,,,,,
1697,08/24/14 04:15:00 PM,61.227,,,,,
1698,08/24/14 04:45:00 PM,61.398,,,,,
1699,08/24/14 05:15:00 PM,63.455,,,,,
1700,08/24/14 05:45:00 PM,63.968,,,,,
1701,08/24/14 06:15:00 PM,64.139,,,,,
1702,08/24/14 06:45:00 PM,64.139,,,,,
1703,08/24/14 07:15:00 PM,64.139,,,,,
1704,08/24/14 07:45:00 PM,64.139,,,,,
1705,08/24/14 08:15:00 PM,63.797,,,,,
1706,08/24/14 08:45:00 PM,64.139,,,,,
1707,08/24/14 09:15:00 PM,63.797,,,,,
1708,08/24/14 09:45:00 PM,61.398,,,,,
1709,08/24/14 10:15:00 PM,61.398,,,,,
1710,08/24/14 10:45:00 PM,61.569,,,,,
1711,08/24/14 11:15:00 PM,61.569,,,,,
1712,08/24/14 11:45:00 PM,61.569,,,,,
1713,08/25/14 12:15:00 AM,61.054,,,,,
1714,08/25/14 12:45:00 AM,60.539,,,,,
1715,08/25/14 01:15:00 AM,60.539,,,,,
1716,08/25/14 01:45:00 AM,59.508,,,,,
1717,08/25/14 02:15:00 AM,61.569,,,,,
1718,08/25/14 02:45:00 AM,62.940,,,,,
1719,08/25/14 03:15:00 AM,64.310,,,,,
1720,08/25/14 03:45:00 AM,63.968,,,,,
1721,08/25/14 04:15:00 AM,64.139,,,,,
1722,08/25/14 04:45:00 AM,64.481,,,,,
1723,08/25/14 05:15:00 AM,65.167,,,,,
1724,08/25/14 05:45:00 AM,65.338,,,,,
1725,08/25/14 06:15:00 AM,64.481,,,,,
1726,08/25/14 06:45:00 AM,62.940,,,,,
1727,08/25/14 07:15:00 AM,62.083,,,,,
1728,08/25/14 07:45:00 AM,61.569,,,,,
1729,08/25/14 08:15:00 AM,61.569,,,,,
1730,08/25/14 08:45:00 AM,60.712,,,,,
1731,08/25/14 09:15:00 AM,60.883,,,,,
1732,08/25/14 09:45:00 AM,60.883,,,,,
1733,08/25/14 10:15:00 AM,61.054,,,,,
1734,08/25/14 10:45:00 AM,61.054,,,,,
1735,08/25/14 11:15:00 AM,61.227,,,,,
1736,08/25/14 11:45:00 AM,61.398,,,,,
1737,08/25/14 12:15:00 PM,61.398,,,,,
1738,08/25/14 12:45:00 PM,61.054,,,,,
1739,08/25/14 01:15:00 PM,61.054,,,,,
1740,08/25/14 01:45:00 PM,60.195,,,,,
1741,08/25/14 02:15:00 PM,59.851,,,,,
1742,08/25/14 02:45:00 PM,62.254,,,,,
1743,08/25/14 03:15:00 PM,62.083,,,,,
1744,08/25/14 03:45:00 PM,62.083,,,,,
1745,08/25/14 04:15:00 PM,62.254,,,,,
1746,08/25/14 04:45:00 PM,62.425,,,,,
1747,08/25/14 05:15:00 PM,62.598,,,,,
1748,08/25/14 05:45:00 PM,62.254,,,,,
1749,08/25/14 06:15:00 PM,63.111,,,,,
1750,08/25/14 06:45:00 PM,64.310,,,,,
1751,08/25/14 07:15:00 PM,64.652,,,,,
1752,08/25/14 07:45:00 PM,64.825,,,,,
1753,08/25/14 08:15:00 PM,65.167,,,,,
1754,08/25/14 08:45:00 PM,64.996,,,,,
1755,08/25/14 09:15:00 PM,64.825,,,,,
1756,08/25/14 09:45:00 PM,65.338,,,,,
1757,08/25/14 10:15:00 PM,63.626,,,,,
1758,08/25/14 10:45:00 PM,62.425,,,,,
1759,08/25/14 11:15:00 PM,62.083,,,,,
1760,08/25/14 11:45:00 PM,62.425,,,,,
1761,08/26/14 12:15:00 AM,62.940,,,,,
1762,08/26/14 12:45:00 AM,62.940,,,,,
1763,08/26/14 01:15:00 AM,62.769,,,,,
1764,08/26/14 01:45:00 AM,62.254,,,,,
1765,08/26/14 02:15:00 AM,62.083,,,,,
1766,08/26/14 02:45:00 AM,61.912,,,,,
1767,08/26/14 03:15:00 AM,61.912,,,,,
1768,08/26/14 03:45:00 AM,62.254,,,,,
1769,08/26/14 04:15:00 AM,62.598,,,,,
1770,08/26/14 04:45:00 AM,62.425,,,,,
1771,08/26/14 05:15:00 AM,61.741,,,,,
1772,08/26/14 05:45:00 AM,62.083,,,,,
1773,08/26/14 06:15:00 AM,63.111,,,,,
1774,08/26/14 06:45:00 AM,62.425,,,,,
1775,08/26/14 07:15:00 AM,61.741,,,,,
1776,08/26/14 07:45:00 AM,63.111,,,,,
1777,08/26/14 08:15:00 AM,63.626,,,,,
1778,08/26/14 08:45:00 AM,64.139,,,,,
1779,08/26/14 09:15:00 AM,63.968,,,,,
1780,08/26/14 09:45:00 AM,64.481,,,,,
1781,08/26/14 10:15:00 AM,64.825,,,,,
1782,08/26/14 10:45:00 AM,63.626,,,,,
1783,08/26/14 11:15:00 AM,63.111,,,,,
1784,08/26/14 11:45:00 AM,61.569,,,,,
1785,08/26/14 12:15:00 PM,62.425,,,,,
1786,08/26/14 12:45:00 PM,61.398,,,,,
1787,08/26/14 01:15:00 PM,61.054,,,,,
1788,08/26/14 01:45:00 PM,61.227,,,,,
1789,08/26/14 02:15:00 PM,60.883,,,,,
1790,08/26/14 02:45:00 PM,60.368,,,,,
1791,08/26/14 03:15:00 PM,60.539,,,,,
1792,08/26/14 03:45:00 PM,60.712,,,,,
1793,08/26/14 04:15:00 PM,61.912,,,,,
1794,08/26/14 04:45:00 PM,62.769,,,,,
1795,08/26/14 05:15:00 PM,62.598,,,,,
1796,08/26/14 05:45:00 PM,60.712,,,,,
1797,08/26/14 06:15:00 PM,60.024,,,,,
1798,08/26/14 06:45:00 PM,62.425,,,,,
1799,08/26/14 07:15:00 PM,63.455,,,,,
1800,08/26/14 07:45:00 PM,64.139,,,,,
1801,08/26/14 08:15:00 PM,64.652,,,,,
1802,08/26/14 08:45:00 PM,65.167,,,,,
1803,08/26/14 09:15:00 PM,65.680,,,,,
1804,08/26/14 09:45:00 PM,65.851,,,,,
1805,08/26/14 10:15:00 PM,66.193,,,,,
1806,08/26/14 10:45:00 PM,66.366,,,,,
1807,08/26/14 11:15:00 PM,66.366,,,,,
1808,08/26/14 11:45:00 PM,66.708,,,,,
1809,08/27/14 12:15:00 AM,66.708,,,,,
1810,08/27/14 12:45:00 AM,65.167,,,,,
1811,08/27/14 01:15:00 AM,64.652,,,,,
1812,08/27/14 01:45:00 AM,64.996,,,,,
1813,08/27/14 02:15:00 AM,61.054,,,,,
1814,08/27/14 02:45:00 AM,59.164,,,,,
1815,08/27/14 03:15:00 AM,58.820,,,,,
1816,08/27/14 03:45:00 AM,58.647,,,,,
1817,08/27/14 04:15:00 AM,58.647,,,,,
1818,08/27/14 04:45:00 AM,58.131,,,,,
1819,08/27/14 05:15:00 AM,57.785,,,,,
1820,08/27/14 05:45:00 AM,57.268,,,,,
1821,08/27/14 06:15:00 AM,57.096,,,,,
1822,08/27/14 06:45:00 AM,58.647,,,,,
1823,08/27/14 07:15:00 AM,60.024,,,,,
1824,08/27/14 07:45:00 AM,60.712,,,,,
1825,08/27/14 08:15:00 AM,61.398,,,,,
1826,08/27/14 08:45:00 AM,61.227,,,,,
1827,08/27/14 09:15:00 AM,61.912,,,,,
1828,08/27/14 09:45:00 AM,61.569,,,,,
1829,08/27/14 10:15:00 AM,60.539,,,,,
1830,08/27/14 10:45:00 AM,60.195,,,,,
1831,08/27/14 11:15:00 AM,60.195,,,,,
1832,08/27/14 11:45:00 AM,63.111,,,,,
1833,08/27/14 12:15:00 PM,61.569,,,,,
1834,08/27/14 12:45:00 PM,58.476,,,,,
1835,08/27/14 01:15:00 PM,57.441,,,,,
1836,08/27/14 01:45:00 PM,57.785,,,,,
1837,08/27/14 02:15:00 PM,57.785,,,,,
1838,08/27/14 02:45:00 PM,57.614,,,,,
1839,08/27/14 03:15:00 PM,57.268,,,,,
1840,08/27/14 03:45:00 PM,57.096,,,,,
1841,08/27/14 04:15:00 PM,57.441,,,,,
1842,08/27/14 04:45:00 PM,57.785,,,,,
1843,08/27/14 05:15:00 PM,57.958,,,,,
1844,08/27/14 05:45:00 PM,58.131,,,,,
1845,08/27/14 06:15:00 PM,58.476,,,,,
1846,08/27/14 06:45:00 PM,58.820,,,,,
1847,08/27/14 07:15:00 PM,59.508,,,,,
1848,08/27/14 07:45:00 PM,60.539,,,,,
1849,08/27/14 08:15:00 PM,61.054,,,,,
1850,08/27/14 08:45:00 PM,61.569,,,,,
1851,08/27/14 09:15:00 PM,61.741,,,,,
1852,08/27/14 09:45:00 PM,61.912,,,,,
1853,08/27/14 10:15:00 PM,62.083,,,,,
1854,08/27/14 10:45:00 PM,61.912,,,,,
1855,08/27/14 11:15:00 PM,62.083,,,,,
1856,08/27/14 11:45:00 PM,61.912,,,,,
1857,08/28/14 12:15:00 AM,61.227,,,,,
1858,08/28/14 12:45:00 AM,61.054,,,,,
1859,08/28/14 01:15:00 AM,61.227,,,,,
1860,08/28/14 01:45:00 AM,61.227,,,,,
1861,08/28/14 02:15:00 AM,61.227,,,,,
1862,08/28/14 02:45:00 AM,61.227,,,,,
1863,08/28/14 03:15:00 AM,61.398,,,,,
1864,08/28/14 03:45:00 AM,61.398,,,,,
1865,08/28/14 04:15:00 AM,61.398,,,,,
1866,08/28/14 04:45:00 AM,61.227,,,,,
1867,08/28/14 05:15:00 AM,61.054,,,,,
1868,08/28/14 05:45:00 AM,60.883,,,,,
1869,08/28/14 06:15:00 AM,60.195,,,,,
1870,08/28/14 06:45:00 AM,59.508,,,,,
1871,08/28/14 07:15:00 AM,59.337,,,,,
1872,08/28/14 07:45:00 AM,59.164,,,,,
1873,08/28/14 08:15:00 AM,58.993,,,,,
1874,08/28/14 08:45:00 AM,59.164,,,,,
1875,08/28/14 09:15:00 AM,59.164,,,,,
1876,08/28/14 09:45:00 AM,59.508,,,,,
1877,08/28/14 10:15:00 AM,59.508,,,,,
1878,08/28/14 10:45:00 AM,60.883,,,,,
1879,08/28/14 11:15:00 AM,60.024,,,,,
1880,08/28/14 11:45:00 AM,59.508,,,,,
1881,08/28/14 12:15:00 PM,59.337,,,,,
1882,08/28/14 12:45:00 PM,59.851,,,,,
1883,08/28/14 01:15:00 PM,60.368,,,,,
1884,08/28/14 01:45:00 PM,59.164,,,,,
1885,08/28/14 02:15:00 PM,60.024,,,,,
1886,08/28/14 02:45:00 PM,59.680,,,,,
1887,08/28/14 03:15:00 PM,59.680,,,,,
1888,08/28/14 03:45:00 PM,60.368,,,,,
1889,08/28/14 04:15:00 PM,61.912,,,,,
1890,08/28/14 04:45:00 PM,64.996,,,,,
1891,08/28/14 05:15:00 PM,66.366,,,,,
1892,08/28/14 05:45:00 PM,66.022,,,,,
1893,08/28/14 06:15:00 PM,65.338,,,,,
1894,08/28/14 06:45:00 PM,65.167,,,,,
1895,08/28/14 07:15:00 PM,64.825,,,,,
1896,08/28/14 07:45:00 PM,64.996,,,,,
1897,08/28/14 08:15:00 PM,64.825,,,,,
1898,08/28/14 08:45:00 PM,64.825,,,,,
1899,08/28/14 09:15:00 PM,64.481,,,,,
1900,08/28/14 09:45:00 PM,63.111,,,,,
1901,08/28/14 10:15:00 PM,62.598,,,,,
1902,08/28/14 10:45:00 PM,62.083,,,,,
1903,08/28/14 11:15:00 PM,60.195,,,,,
1904,08/28/14 11:45:00 PM,59.508,,,,,
1905,08/29/14 12:15:00 AM,57.441,,,,,
1906,08/29/14 12:45:00 AM,57.096,,,,,
1907,08/29/14 01:15:00 AM,58.820,,,,,
1908,08/29/14 01:45:00 AM,59.164,,,,,
1909,08/29/14 02:15:00 AM,58.647,,,,,
1910,08/29/14 02:45:00 AM,58.131,,,,,
1911,08/29/14 03:15:00 AM,58.476,,,,,
1912,08/29/14 03:45:00 AM,59.164,,,,,
1913,08/29/14 04:15:00 AM,59.164,,,,,
1914,08/29/14 04:45:00 AM,58.647,,,,,
1915,08/29/14 05:15:00 AM,58.131,,,,,
1916,08/29/14 05:45:00 AM,59.337,,,,,
1917,08/29/14 06:15:00 AM,59.851,,,,,
1918,08/29/14 06:45:00 AM,60.024,,,,,
1919,08/29/14 07:15:00 AM,60.024,,,,,
1920,08/29/14 07:45:00 AM,60.024,,,,,
1921,08/29/14 08:15:00 AM,60.024,,,,,
1922,08/29/14 08:45:00 AM,62.254,,,,,
1923,08/29/14 09:15:00 AM,63.111,,,,,
1924,08/29/14 09:45:00 AM,62.598,,,,,
1925,08/29/14 10:15:00 AM,61.569,,,,,
1926,08/29/14 10:45:00 AM,61.741,,,,,
1927,08/29/14 11:15:00 AM,61.569,,,,,
1928,08/29/14 11:45:00 AM,61.741,,,,,
1929,08/29/14 12:15:00 PM,61.741,,,,,
1930,08/29/14 12:45:00 PM,61.569,,,,,
1931,08/29/14 01:15:00 PM,61.398,,,,,
1932,08/29/14 01:45:00 PM,61.398,,,,,
1933,08/29/14 02:15:00 PM,61.398,,,,,
1934,08/29/14 02:45:00 PM,60.883,,,,,
1935,08/29/14 03:15:00 PM,60.539,,,,,
1936,08/29/14 03:45:00 PM,60.195,,,,,
1937,08/29/14 04:15:00 PM,60.024,,,,,
1938,08/29/14 04:45:00 PM,60.195,,,,,
1939,08/29/14 05:15:00 PM,60.368,,,,,
1940,08/29/14 05:45:00 PM,60.539,,,,,
1941,08/29/14 06:15:00 PM,58.820,,,,,
1942,08/29/14 06:45:00 PM,59.508,,,,,
1943,08/29/14 07:15:00 PM,59.680,,,,,
1944,08/29/14 07:45:00 PM,59.680,,,,,
1945,08/29/14 08:15:00 PM,59.337,,,,,
1946,08/29/14 08:45:00 PM,59.337,,,,,
1947,08/29/14 09:15:00 PM,61.741,,,,,
1948,08/29/14 09:45:00 PM,62.769,,,,,
1949,08/29/14 10:15:00 PM,63.111,,,,,
1950,08/29/14 10:45:00 PM,63.455,,,,,
1951,08/29/14 11:15:00 PM,63.455,,,,,
1952,08/29/14 11:45:00 PM,63.797,,,,,
1953,08/30/14 12:15:00 AM,64.310,,,,,
1954,08/30/14 12:45:00 AM,64.481,,,,,
1955,08/30/14 01:15:00 AM,64.481,,,,,
1956,08/30/14 01:45:00 AM,64.481,,,,,
1957,08/30/14 02:15:00 AM,64.652,,,,,
1958,08/30/14 02:45:00 AM,64.310,,,,,
1959,08/30/14 03:15:00 AM,63.626,,,,,
1960,08/30/14 03:45:00 AM,62.083,,,,,
1961,08/30/14 04:15:00 AM,58.820,,,,,
1962,08/30/14 04:45:00 AM,58.476,,,,,
1963,08/30/14 05:15:00 AM,58.131,,,,,
1964,08/30/14 05:45:00 AM,57.268,,,,,
1965,08/30/14 06:15:00 AM,56.404,,,,,
1966,08/30/14 06:45:00 AM,58.131,,,,,
1967,08/30/14 07:15:00 AM,61.569,,,,,
1968,08/30/14 07:45:00 AM,61.569,,,,,
1969,08/30/14 08:15:00 AM,62.940,,,,,
1970,08/30/14 08:45:00 AM,63.455,,,,,
1971,08/30/14 09:15:00 AM,63.626,,,,,
1972,08/30/14 09:45:00 AM,63.797,,,,,
1973,08/30/14 10:15:00 AM,63.797,,,,,
1974,08/30/14 10:45:00 AM,63.797,,,,,
1975,08/30/14 11:15:00 AM,63.626,,,,,
1976,08/30/14 11:45:00 AM,63.626,,,,,
1977,08/30/14 12:15:00 PM,63.626,,,,,
1978,08/30/14 12:45:00 PM,63.626,,,,,
1979,08/30/14 01:15:00 PM,63.626,,,,,
1980,08/30/14 01:45:00 PM,63.455,,,,,
1981,08/30/14 02:15:00 PM,62.940,,,,,
1982,08/30/14 02:45:00 PM,62.940,,,,,
1983,08/30/14 03:15:00 PM,63.111,,,,,
1984,08/30/14 03:45:00 PM,63.282,,,,,
1985,08/30/14 04:15:00 PM,62.083,,,,,
1986,08/30/14 04:45:00 PM,60.712,,,,,
1987,08/30/14 05:15:00 PM,58.820,,,,,
1988,08/30/14 05:45:00 PM,61.741,,,,,
1989,08/30/14 06:15:00 PM,61.741,,,,,
1990,08/30/14 06:45:00 PM,62.598,,,,,
1991,08/30/14 07:15:00 PM,63.111,,,,,
1992,08/30/14 07:45:00 PM,63.455,,,,,
1993,08/30/14 08:15:00 PM,64.139,,,,,
1994,08/30/14 08:45:00 PM,64.825,,,,,
1995,08/30/14 09:15:00 PM,64.996,,,,,
1996,08/30/14 09:45:00 PM,64.996,,,,,
1997,08/30/14 10:15:00 PM,64.996,,,,,
1998,08/30/14 10:45:00 PM,64.996,,,,,
1999,08/30/14 11:15:00 PM,64.825,,,,,
2000,08/30/14 11:45:00 PM,64.652,,,,,
2001,08/31/14 12:15:00 AM,64.825,,,,,
2002,08/31/14 12:45:00 AM,64.825,,,,,
2003,08/31/14 01:15:00 AM,63.455,,,,,
2004,08/31/14 01:45:00 AM,58.303,,,,,
2005,08/31/14 02:15:00 AM,57.614,,,,,
2006,08/31/14 02:45:00 AM,57.441,,,,,
2007,08/31/14 03:15:00 AM,57.958,,,,,
2008,08/31/14 03:45:00 AM,57.614,,,,,
2009,08/31/14 04:15:00 AM,57.096,,,,,
2010,08/31/14 04:45:00 AM,56.750,,,,,
2011,08/31/14 05:15:00 AM,56.404,,,,,
2012,08/31/14 05:45:00 AM,56.057,,,,,
2013,08/31/14 06:15:00 AM,55.711,,,,,
2014,08/31/14 06:45:00 AM,55.711,,,,,
2015,08/31/14 07:15:00 AM,55.189,,,,,
2016,08/31/14 07:45:00 AM,54.842,,,,,
2017,08/31/14 08:15:00 AM,54.322,,,,,
2018,08/31/14 08:45:00 AM,53.973,,,,,
2019,08/31/14 09:15:00 AM,56.577,,,,,
2020,08/31/14 09:45:00 AM,60.883,,,,,
2021,08/31/14 10:15:00 AM,60.883,,,,,
2022,08/31/14 10:45:00 AM,58.993,,,,,
2023,08/31/14 11:15:00 AM,58.303,,,,,
2024,08/31/14 11:45:00 AM,58.647,,,,,
2025,08/31/14 12:15:00 PM,58.820,,,,,
2026,08/31/14 12:45:00 PM,58.647,,,,,
2027,08/31/14 01:15:00 PM,58.303,,,,,
2028,08/31/14 01:45:00 PM,57.614,,,,,
2029,08/31/14 02:15:00 PM,57.268,,,,,
2030,08/31/14 02:45:00 PM,56.923,,,,,
2031,08/31/14 03:15:00 PM,56.750,,,,,
2032,08/31/14 03:45:00 PM,56.577,,,,,
2033,08/31/14 04:15:00 PM,60.195,,,,,
2034,08/31/14 04:45:00 PM,60.712,,,,,
2035,08/31/14 05:15:00 PM,57.441,,,,,
2036,08/31/14 05:45:00 PM,56.577,,,,,
2037,08/31/14 06:15:00 PM,56.057,,,,,
2038,08/31/14 06:45:00 PM,55.364,,,,,
2039,08/31/14 07:15:00 PM,55.189,,,,,
2040,08/31/14 07:45:00 PM,56.057,,,,,
2041,08/31/14 08:15:00 PM,56.230,,,,,
2042,08/31/14 08:45:00 PM,55.884,,,,,
2043,08/31/14 09:15:00 PM,55.711,,,,,
2044,08/31/14 09:45:00 PM,55.884,,,,,
2045,08/31/14 10:15:00 PM,56.577,,,,,
2046,08/31/14 10:45:00 PM,57.614,,,,,
2047,08/31/14 11:15:00 PM,58.131,,,,,
2048,08/31/14 11:45:00 PM,58.131,,,,,
2049,09/01/14 12:15:00 AM,58.131,,,,,
2050,09/01/14 12:45:00 AM,58.303,,,,,
2051,09/01/14 01:15:00 AM,58.476,,,,,
2052,09/01/14 01:45:00 AM,58.476,,,,,
2053,09/01/14 02:15:00 AM,57.785,,,,,
2054,09/01/14 02:45:00 AM,56.230,,,,,
2055,09/01/14 03:15:00 AM,55.017,,,,,
2056,09/01/14 03:45:00 AM,54.322,,,,,
2057,09/01/14 04:15:00 AM,55.017,,,,,
2058,09/01/14 04:45:00 AM,55.884,,,,,
2059,09/01/14 05:15:00 AM,56.057,,,,,
2060,09/01/14 05:45:00 AM,55.537,,,,,
2061,09/01/14 06:15:00 AM,55.711,,,,,
2062,09/01/14 06:45:00 AM,56.404,,,,,
2063,09/01/14 07:15:00 AM,59.508,,,,,
2064,09/01/14 07:45:00 AM,59.164,,,,,
2065,09/01/14 08:15:00 AM,57.614,,,,,
2066,09/01/14 08:45:00 AM,56.057,,,,,
2067,09/01/14 09:15:00 AM,55.884,,,,,
2068,09/01/14 09:45:00 AM,55.711,,,,,
2069,09/01/14 10:15:00 AM,56.230,,,,,
2070,09/01/14 10:45:00 AM,57.096,,,,,
2071,09/01/14 11:15:00 AM,57.268,,,,,
2072,09/01/14 11:45:00 AM,57.268,,,,,
2073,09/01/14 12:15:00 PM,57.441,,,,,
2074,09/01/14 12:45:00 PM,58.476,,,,,
2075,09/01/14 01:15:00 PM,59.680,,,,,
2076,09/01/14 01:45:00 PM,58.820,,,,,
2077,09/01/14 02:15:00 PM,57.785,,,,,
2078,09/01/14 02:45:00 PM,56.923,,,,,
2079,09/01/14 03:15:00 PM,55.711,,,,,
2080,09/01/14 03:45:00 PM,55.537,,,,,
2081,09/01/14 04:15:00 PM,54.842,,,,,
2082,09/01/14 04:45:00 PM,54.322,,,,,
2083,09/01/14 05:15:00 PM,54.669,,,,,
2084,09/01/14 05:45:00 PM,55.364,,,,,
2085,09/01/14 06:15:00 PM,55.537,,,,,
2086,09/01/14 06:45:00 PM,55.017,,,,,
2087,09/01/14 07:15:00 PM,55.017,,,,,
2088,09/01/14 07:45:00 PM,55.189,,,,,
2089,09/01/14 08:15:00 PM,56.750,,,,,
2090,09/01/14 08:45:00 PM,57.785,,,,,
2091,09/01/14 09:15:00 PM,57.268,,,,,
2092,09/01/14 09:45:00 PM,56.750,,,,,
2093,09/01/14 10:15:00 PM,58.131,,,,,
2094,09/01/14 10:45:00 PM,60.024,,,,,
2095,09/01/14 11:15:00 PM,60.712,,,,,
2096,09/01/14 11:45:00 PM,61.741,,,,,
2097,09/02/14 12:15:00 AM,62.425,,,,,
2098,09/02/14 12:45:00 AM,62.769,,,,,
2099,09/02/14 01:15:00 AM,62.940,,,,,
2100,09/02/14 01:45:00 AM,62.769,,,,,
2101,09/02/14 02:15:00 AM,62.598,,,,,
2102,09/02/14 02:45:00 AM,61.398,,,,,
2103,09/02/14 03:15:00 AM,59.851,,,,,
2104,09/02/14 03:45:00 AM,59.508,,,,,
2105,09/02/14 04:15:00 AM,58.476,,,,,
2106,09/02/14 04:45:00 AM,58.131,,,,,
2107,09/02/14 05:15:00 AM,56.923,,,,,
2108,09/02/14 05:45:00 AM,56.577,,,,,
2109,09/02/14 06:15:00 AM,57.268,,,,,
2110,09/02/14 06:45:00 AM,57.785,,,,,
2111,09/02/14 07:15:00 AM,57.441,,,,,
2112,09/02/14 07:45:00 AM,57.441,,,,,
2113,09/02/14 08:15:00 AM,57.958,,,,,
2114,09/02/14 08:45:00 AM,58.131,,,,,
2115,09/02/14 09:15:00 AM,57.614,,,,,
2116,09/02/14 09:45:00 AM,57.441,,,,,
2117,09/02/14 10:15:00 AM,57.268,,,,,
2118,09/02/14 10:45:00 AM,56.923,,,,,
2119,09/02/14 11:15:00 AM,56.750,,,,,
2120,09/02/14 11:45:00 AM,56.230,,,,,
2121,09/02/14 12:15:00 PM,56.230,,,,,
2122,09/02/14 12:45:00 PM,56.577,,,,,
2123,09/02/14 01:15:00 PM,57.096,,,,,
2124,09/02/14 01:45:00 PM,59.851,,,,,
2125,09/02/14 02:15:00 PM,60.368,,,,,
2126,09/02/14 02:45:00 PM,60.712,,,,,
2127,09/02/14 03:15:00 PM,61.054,,,,,
2128,09/02/14 03:45:00 PM,61.227,,,,,
2129,09/02/14 04:15:00 PM,61.054,,,,,
2130,09/02/14 04:45:00 PM,61.741,,,,,
2131,09/02/14 05:15:00 PM,61.227,,,,,
2132,09/02/14 05:45:00 PM,59.508,,,,,
2133,09/02/14 06:15:00 PM,57.958,,,,,
2134,09/02/14 06:45:00 PM,57.096,,,,,
2135,09/02/14 07:15:00 PM,56.057,,,,,
2136,09/02/14 07:45:00 PM,55.537,,,,,
2137,09/02/14 08:15:00 PM,56.230,,,,,
2138,09/02/14 08:45:00 PM,56.230,,,,,
2139,09/02/14 09:15:00 PM,56.230,,,,,
2140,09/02/14 09:45:00 PM,56.923,,,,,
2141,09/02/14 10:15:00 PM,57.268,,,,,
2142,09/02/14 10:45:00 PM,58.476,,,,,
2143,09/02/14 11:15:00 PM,60.024,,,,,
2144,09/02/14 11:45:00 PM,60.368,,,,,
2145,09/03/14 12:15:00 AM,60.539,,,,,
2146,09/03/14 12:45:00 AM,60.539,,,,,
2147,09/03/14 01:15:00 AM,57.614,,,,,
2148,09/03/14 01:45:00 AM,56.404,,,,,
2149,09/03/14 02:15:00 AM,56.750,,,,,
2150,09/03/14 02:45:00 AM,56.404,,,,,
2151,09/03/14 03:15:00 AM,56.750,,,,,
2152,09/03/14 03:45:00 AM,58.993,,,,,
2153,09/03/14 04:15:00 AM,60.883,,,,,
2154,09/03/14 04:45:00 AM,61.227,,,,,
