"Plot Title: 10442664"
"#","Date Time, GMT-04:00","Temp, °F (LGR S/N: 10442664, SEN S/N: 10442664)","Coupler Attached (LGR S/N: 10442664)","Host Connected (LGR S/N: 10442664)","Stopped (LGR S/N: 10442664)","End Of File (LGR S/N: 10442664)"
10216,02/18/15 03:30:00 AM,34.981,,,,
10217,02/18/15 04:00:00 AM,34.981,,,,
10218,02/18/15 04:30:00 AM,34.981,,,,
10219,02/18/15 05:00:00 AM,34.981,,,,
10220,02/18/15 05:30:00 AM,34.981,,,,
10221,02/18/15 06:00:00 AM,34.981,,,,
10222,02/18/15 06:30:00 AM,34.981,,,,
10223,02/18/15 07:00:00 AM,35.175,,,,
10224,02/18/15 07:30:00 AM,35.175,,,,
10225,02/18/15 08:00:00 AM,35.175,,,,
10226,02/18/15 08:30:00 AM,35.370,,,,
10227,02/18/15 09:00:00 AM,35.370,,,,
10228,02/18/15 09:30:00 AM,35.370,,,,
10229,02/18/15 10:00:00 AM,35.564,,,,
10230,02/18/15 10:30:00 AM,35.564,,,,
10231,02/18/15 11:00:00 AM,35.564,,,,
10232,02/18/15 11:30:00 AM,35.564,,,,
10233,02/18/15 12:00:00 PM,35.564,,,,
10234,02/18/15 12:30:00 PM,35.564,,,,
10235,02/18/15 01:00:00 PM,35.564,,,,
10236,02/18/15 01:30:00 PM,35.564,,,,
10237,02/18/15 02:00:00 PM,35.564,,,,
10238,02/18/15 02:30:00 PM,35.564,,,,
10239,02/18/15 03:00:00 PM,35.564,,,,
10240,02/18/15 03:30:00 PM,35.370,,,,
10241,02/18/15 04:00:00 PM,35.370,,,,
10242,02/18/15 04:30:00 PM,35.370,,,,
10243,02/18/15 05:00:00 PM,35.370,,,,
10244,02/18/15 05:30:00 PM,35.175,,,,
10245,02/18/15 06:00:00 PM,35.175,,,,
10246,02/18/15 06:30:00 PM,35.175,,,,
10247,02/18/15 07:00:00 PM,35.370,,,,
10248,02/18/15 07:30:00 PM,35.564,,,,
10249,02/18/15 08:00:00 PM,35.758,,,,
10250,02/18/15 08:30:00 PM,35.758,,,,
10251,02/18/15 09:00:00 PM,35.758,,,,
10252,02/18/15 09:30:00 PM,35.758,,,,
10253,02/18/15 10:00:00 PM,35.758,,,,
10254,02/18/15 10:30:00 PM,35.758,,,,
10255,02/18/15 11:00:00 PM,35.758,,,,
10256,02/18/15 11:30:00 PM,35.951,,,,
10257,02/19/15 12:00:00 AM,35.758,,,,
10258,02/19/15 12:30:00 AM,35.951,,,,
10259,02/19/15 01:00:00 AM,35.951,,,,
10260,02/19/15 01:30:00 AM,35.951,,,,
10261,02/19/15 02:00:00 AM,35.758,,,,
10262,02/19/15 02:30:00 AM,35.758,,,,
10263,02/19/15 03:00:00 AM,35.758,,,,
10264,02/19/15 03:30:00 AM,35.758,,,,
10265,02/19/15 04:00:00 AM,35.564,,,,
10266,02/19/15 04:30:00 AM,35.564,,,,
10267,02/19/15 05:00:00 AM,35.564,,,,
10268,02/19/15 05:30:00 AM,35.564,,,,
10269,02/19/15 06:00:00 AM,35.564,,,,
10270,02/19/15 06:30:00 AM,35.564,,,,
10271,02/19/15 07:00:00 AM,35.564,,,,
10272,02/19/15 07:30:00 AM,35.564,,,,
10273,02/19/15 08:00:00 AM,35.564,,,,
10274,02/19/15 08:30:00 AM,35.564,,,,
10275,02/19/15 09:00:00 AM,35.564,,,,
10276,02/19/15 09:30:00 AM,35.564,,,,
10277,02/19/15 10:00:00 AM,35.758,,,,
10278,02/19/15 10:30:00 AM,35.758,,,,
10279,02/19/15 11:00:00 AM,35.758,,,,
10280,02/19/15 11:30:00 AM,35.564,,,,
10281,02/19/15 12:00:00 PM,35.564,,,,
10282,02/19/15 12:30:00 PM,35.564,,,,
10283,02/19/15 01:00:00 PM,35.370,,,,
10284,02/19/15 01:30:00 PM,35.564,,,,
10285,02/19/15 02:00:00 PM,35.564,,,,
10286,02/19/15 02:30:00 PM,35.564,,,,
10287,02/19/15 03:00:00 PM,35.564,,,,
10288,02/19/15 03:30:00 PM,35.564,,,,
10289,02/19/15 04:00:00 PM,35.758,,,,
10290,02/19/15 04:30:00 PM,35.758,,,,
10291,02/19/15 05:00:00 PM,35.758,,,,
10292,02/19/15 05:30:00 PM,35.758,,,,
10293,02/19/15 06:00:00 PM,35.758,,,,
10294,02/19/15 06:30:00 PM,35.758,,,,
10295,02/19/15 07:00:00 PM,35.758,,,,
10296,02/19/15 07:30:00 PM,35.758,,,,
10297,02/19/15 08:00:00 PM,35.564,,,,
10298,02/19/15 08:30:00 PM,35.758,,,,
10299,02/19/15 09:00:00 PM,35.758,,,,
10300,02/19/15 09:30:00 PM,35.370,,,,
10301,02/19/15 10:00:00 PM,35.564,,,,
10302,02/19/15 10:30:00 PM,35.564,,,,
10303,02/19/15 11:00:00 PM,35.564,,,,
10304,02/19/15 11:30:00 PM,35.370,,,,
10305,02/20/15 12:00:00 AM,35.370,,,,
10306,02/20/15 12:30:00 AM,35.175,,,,
10307,02/20/15 01:00:00 AM,35.175,,,,
10308,02/20/15 01:30:00 AM,35.175,,,,
10309,02/20/15 02:00:00 AM,35.175,,,,
10310,02/20/15 02:30:00 AM,35.175,,,,
10311,02/20/15 03:00:00 AM,35.175,,,,
10312,02/20/15 03:30:00 AM,34.981,,,,
10313,02/20/15 04:00:00 AM,34.981,,,,
10314,02/20/15 04:30:00 AM,34.981,,,,
10315,02/20/15 05:00:00 AM,34.981,,,,
10316,02/20/15 05:30:00 AM,34.981,,,,
10317,02/20/15 06:00:00 AM,34.981,,,,
10318,02/20/15 06:30:00 AM,34.981,,,,
10319,02/20/15 07:00:00 AM,34.981,,,,
10320,02/20/15 07:30:00 AM,34.786,,,,
10321,02/20/15 08:00:00 AM,34.786,,,,
10322,02/20/15 08:30:00 AM,34.786,,,,
10323,02/20/15 09:00:00 AM,34.590,,,,
10324,02/20/15 09:30:00 AM,34.590,,,,
10325,02/20/15 10:00:00 AM,34.394,,,,
10326,02/20/15 10:30:00 AM,34.394,,,,
10327,02/20/15 11:00:00 AM,34.394,,,,
10328,02/20/15 11:30:00 AM,34.394,,,,
10329,02/20/15 12:00:00 PM,34.394,,,,
10330,02/20/15 12:30:00 PM,34.394,,,,
10331,02/20/15 01:00:00 PM,34.394,,,,
10332,02/20/15 01:30:00 PM,34.198,,,,
10333,02/20/15 02:00:00 PM,34.198,,,,
10334,02/20/15 02:30:00 PM,34.198,,,,
10335,02/20/15 03:00:00 PM,34.198,,,,
10336,02/20/15 03:30:00 PM,34.198,,,,
10337,02/20/15 04:00:00 PM,34.002,,,,
10338,02/20/15 04:30:00 PM,34.002,,,,
10339,02/20/15 05:00:00 PM,33.805,,,,
10340,02/20/15 05:30:00 PM,33.805,,,,
10341,02/20/15 06:00:00 PM,33.805,,,,
10342,02/20/15 06:30:00 PM,33.607,,,,
10343,02/20/15 07:00:00 PM,33.607,,,,
10344,02/20/15 07:30:00 PM,33.607,,,,
10345,02/20/15 08:00:00 PM,33.607,,,,
10346,02/20/15 08:30:00 PM,33.607,,,,
10347,02/20/15 09:00:00 PM,33.411,,,,
10348,02/20/15 09:30:00 PM,33.411,,,,
10349,02/20/15 10:00:00 PM,33.411,,,,
10350,02/20/15 10:30:00 PM,33.411,,,,
10351,02/20/15 11:00:00 PM,33.411,,,,
10352,02/20/15 11:30:00 PM,33.411,,,,
10353,02/21/15 12:00:00 AM,33.411,,,,
10354,02/21/15 12:30:00 AM,33.411,,,,
10355,02/21/15 01:00:00 AM,33.411,,,,
10356,02/21/15 01:30:00 AM,33.411,,,,
10357,02/21/15 02:00:00 AM,33.411,,,,
10358,02/21/15 02:30:00 AM,33.411,,,,
10359,02/21/15 03:00:00 AM,33.411,,,,
10360,02/21/15 03:30:00 AM,33.213,,,,
10361,02/21/15 04:00:00 AM,33.411,,,,
10362,02/21/15 04:30:00 AM,33.607,,,,
10363,02/21/15 05:00:00 AM,33.607,,,,
10364,02/21/15 05:30:00 AM,33.607,,,,
10365,02/21/15 06:00:00 AM,33.411,,,,
10366,02/21/15 06:30:00 AM,33.213,,,,
10367,02/21/15 07:00:00 AM,33.213,,,,
10368,02/21/15 07:30:00 AM,33.213,,,,
10369,02/21/15 08:00:00 AM,33.013,,,,
10370,02/21/15 08:30:00 AM,33.013,,,,
10371,02/21/15 09:00:00 AM,33.013,,,,
10372,02/21/15 09:30:00 AM,33.013,,,,
10373,02/21/15 10:00:00 AM,33.013,,,,
10374,02/21/15 10:30:00 AM,33.013,,,,
10375,02/21/15 11:00:00 AM,33.013,,,,
10376,02/21/15 11:30:00 AM,33.013,,,,
10377,02/21/15 12:00:00 PM,33.013,,,,
10378,02/21/15 12:30:00 PM,33.013,,,,
10379,02/21/15 01:00:00 PM,33.213,,,,
10380,02/21/15 01:30:00 PM,33.213,,,,
10381,02/21/15 02:00:00 PM,33.213,,,,
10382,02/21/15 02:30:00 PM,33.213,,,,
10383,02/21/15 03:00:00 PM,33.213,,,,
10384,02/21/15 03:30:00 PM,33.213,,,,
10385,02/21/15 04:00:00 PM,33.213,,,,
10386,02/21/15 04:30:00 PM,33.213,,,,
10387,02/21/15 05:00:00 PM,33.213,,,,
10388,02/21/15 05:30:00 PM,33.213,,,,
10389,02/21/15 06:00:00 PM,33.213,,,,
10390,02/21/15 06:30:00 PM,33.213,,,,
10391,02/21/15 07:00:00 PM,33.213,,,,
10392,02/21/15 07:30:00 PM,33.411,,,,
10393,02/21/15 08:00:00 PM,33.411,,,,
10394,02/21/15 08:30:00 PM,33.411,,,,
10395,02/21/15 09:00:00 PM,33.213,,,,
10396,02/21/15 09:30:00 PM,33.213,,,,
10397,02/21/15 10:00:00 PM,33.213,,,,
10398,02/21/15 10:30:00 PM,33.213,,,,
10399,02/21/15 11:00:00 PM,33.411,,,,
10400,02/21/15 11:30:00 PM,33.805,,,,
10401,02/22/15 12:00:00 AM,34.002,,,,
10402,02/22/15 12:30:00 AM,34.002,,,,
10403,02/22/15 01:00:00 AM,34.002,,,,
10404,02/22/15 01:30:00 AM,34.198,,,,
10405,02/22/15 02:00:00 AM,34.394,,,,
10406,02/22/15 02:30:00 AM,34.394,,,,
10407,02/22/15 03:00:00 AM,34.590,,,,
10408,02/22/15 03:30:00 AM,34.590,,,,
10409,02/22/15 04:00:00 AM,34.786,,,,
10410,02/22/15 04:30:00 AM,34.786,,,,
10411,02/22/15 05:00:00 AM,34.590,,,,
10412,02/22/15 05:30:00 AM,34.590,,,,
10413,02/22/15 06:00:00 AM,34.590,,,,
10414,02/22/15 06:30:00 AM,34.590,,,,
10415,02/22/15 07:00:00 AM,34.590,,,,
10416,02/22/15 07:30:00 AM,34.590,,,,
10417,02/22/15 08:00:00 AM,34.394,,,,
10418,02/22/15 08:30:00 AM,34.590,,,,
10419,02/22/15 09:00:00 AM,34.590,,,,
10420,02/22/15 09:30:00 AM,34.590,,,,
10421,02/22/15 10:00:00 AM,34.590,,,,
10422,02/22/15 10:30:00 AM,34.590,,,,
10423,02/22/15 11:00:00 AM,34.981,,,,
10424,02/22/15 11:30:00 AM,35.175,,,,
10425,02/22/15 12:00:00 PM,35.370,,,,
10426,02/22/15 12:30:00 PM,35.370,,,,
10427,02/22/15 01:00:00 PM,35.370,,,,
10428,02/22/15 01:30:00 PM,35.370,,,,
10429,02/22/15 02:00:00 PM,35.564,,,,
10430,02/22/15 02:30:00 PM,35.564,,,,
10431,02/22/15 03:00:00 PM,35.564,,,,
10432,02/22/15 03:30:00 PM,35.564,,,,
10433,02/22/15 04:00:00 PM,35.370,,,,
10434,02/22/15 04:30:00 PM,35.370,,,,
10435,02/22/15 05:00:00 PM,35.370,,,,
10436,02/22/15 05:30:00 PM,35.370,,,,
10437,02/22/15 06:00:00 PM,35.370,,,,
10438,02/22/15 06:30:00 PM,35.370,,,,
10439,02/22/15 07:00:00 PM,35.370,,,,
10440,02/22/15 07:30:00 PM,35.370,,,,
10441,02/22/15 08:00:00 PM,35.370,,,,
10442,02/22/15 08:30:00 PM,35.175,,,,
10443,02/22/15 09:00:00 PM,35.175,,,,
10444,02/22/15 09:30:00 PM,34.981,,,,
10445,02/22/15 10:00:00 PM,34.981,,,,
10446,02/22/15 10:30:00 PM,35.175,,,,
10447,02/22/15 11:00:00 PM,35.370,,,,
10448,02/22/15 11:30:00 PM,35.370,,,,
10449,02/23/15 12:00:00 AM,35.370,,,,
10450,02/23/15 12:30:00 AM,35.564,,,,
10451,02/23/15 01:00:00 AM,35.564,,,,
10452,02/23/15 01:30:00 AM,35.564,,,,
10453,02/23/15 02:00:00 AM,35.564,,,,
10454,02/23/15 02:30:00 AM,35.564,,,,
10455,02/23/15 03:00:00 AM,35.370,,,,
10456,02/23/15 03:30:00 AM,35.370,,,,
10457,02/23/15 04:00:00 AM,35.564,,,,
10458,02/23/15 04:30:00 AM,35.370,,,,
10459,02/23/15 05:00:00 AM,35.370,,,,
10460,02/23/15 05:30:00 AM,35.370,,,,
10461,02/23/15 06:00:00 AM,35.564,,,,
10462,02/23/15 06:30:00 AM,35.370,,,,
10463,02/23/15 07:00:00 AM,35.370,,,,
10464,02/23/15 07:30:00 AM,35.370,,,,
10465,02/23/15 08:00:00 AM,35.370,,,,
10466,02/23/15 08:30:00 AM,35.175,,,,
10467,02/23/15 09:00:00 AM,34.786,,,,
10468,02/23/15 09:30:00 AM,34.590,,,,
10469,02/23/15 10:00:00 AM,34.590,,,,
10470,02/23/15 10:30:00 AM,34.590,,,,
10471,02/23/15 11:00:00 AM,34.590,,,,
10472,02/23/15 11:30:00 AM,34.590,,,,
10473,02/23/15 12:00:00 PM,34.394,,,,
10474,02/23/15 12:30:00 PM,34.590,,,,
10475,02/23/15 01:00:00 PM,34.590,,,,
10476,02/23/15 01:30:00 PM,34.590,,,,
10477,02/23/15 02:00:00 PM,34.590,,,,
10478,02/23/15 02:30:00 PM,34.786,,,,
10479,02/23/15 03:00:00 PM,34.786,,,,
10480,02/23/15 03:30:00 PM,34.786,,,,
10481,02/23/15 04:00:00 PM,34.786,,,,
10482,02/23/15 04:30:00 PM,34.786,,,,
10483,02/23/15 05:00:00 PM,34.786,,,,
10484,02/23/15 05:30:00 PM,34.786,,,,
10485,02/23/15 06:00:00 PM,34.786,,,,
10486,02/23/15 06:30:00 PM,34.786,,,,
10487,02/23/15 07:00:00 PM,34.590,,,,
10488,02/23/15 07:30:00 PM,34.786,,,,
10489,02/23/15 08:00:00 PM,34.590,,,,
10490,02/23/15 08:30:00 PM,34.394,,,,
10491,02/23/15 09:00:00 PM,34.394,,,,
10492,02/23/15 09:30:00 PM,34.394,,,,
10493,02/23/15 10:00:00 PM,34.394,,,,
10494,02/23/15 10:30:00 PM,34.198,,,,
10495,02/23/15 11:00:00 PM,34.002,,,,
10496,02/23/15 11:30:00 PM,34.002,,,,
10497,02/24/15 12:00:00 AM,34.002,,,,
10498,02/24/15 12:30:00 AM,34.198,,,,
10499,02/24/15 01:00:00 AM,34.198,,,,
10500,02/24/15 01:30:00 AM,34.002,,,,
10501,02/24/15 02:00:00 AM,34.198,,,,
10502,02/24/15 02:30:00 AM,34.002,,,,
10503,02/24/15 03:00:00 AM,33.805,,,,
10504,02/24/15 03:30:00 AM,34.002,,,,
10505,02/24/15 04:00:00 AM,34.002,,,,
10506,02/24/15 04:30:00 AM,34.002,,,,
10507,02/24/15 05:00:00 AM,34.198,,,,
10508,02/24/15 05:30:00 AM,34.198,,,,
10509,02/24/15 06:00:00 AM,34.198,,,,
10510,02/24/15 06:30:00 AM,34.198,,,,
10511,02/24/15 07:00:00 AM,34.394,,,,
10512,02/24/15 07:30:00 AM,34.394,,,,
10513,02/24/15 08:00:00 AM,34.198,,,,
10514,02/24/15 08:30:00 AM,34.198,,,,
10515,02/24/15 09:00:00 AM,34.198,,,,
10516,02/24/15 09:30:00 AM,34.198,,,,
10517,02/24/15 10:00:00 AM,34.198,,,,
10518,02/24/15 10:30:00 AM,34.198,,,,
10519,02/24/15 11:00:00 AM,34.394,,,,
10520,02/24/15 11:30:00 AM,34.394,,,,
10521,02/24/15 12:00:00 PM,34.394,,,,
10522,02/24/15 12:30:00 PM,34.394,,,,
10523,02/24/15 01:00:00 PM,34.394,,,,
10524,02/24/15 01:30:00 PM,34.590,,,,
10525,02/24/15 02:00:00 PM,34.590,,,,
10526,02/24/15 02:30:00 PM,34.590,,,,
10527,02/24/15 03:00:00 PM,34.590,,,,
10528,02/24/15 03:30:00 PM,34.590,,,,
10529,02/24/15 04:00:00 PM,34.590,,,,
10530,02/24/15 04:30:00 PM,34.590,,,,
10531,02/24/15 05:00:00 PM,34.786,,,,
10532,02/24/15 05:30:00 PM,34.786,,,,
10533,02/24/15 06:00:00 PM,34.786,,,,
10534,02/24/15 06:30:00 PM,34.786,,,,
10535,02/24/15 07:00:00 PM,34.786,,,,
10536,02/24/15 07:30:00 PM,34.786,,,,
10537,02/24/15 08:00:00 PM,34.786,,,,
10538,02/24/15 08:30:00 PM,34.786,,,,
10539,02/24/15 09:00:00 PM,34.786,,,,
10540,02/24/15 09:30:00 PM,34.786,,,,
10541,02/24/15 10:00:00 PM,34.590,,,,
10542,02/24/15 10:30:00 PM,34.590,,,,
10543,02/24/15 11:00:00 PM,34.590,,,,
10544,02/24/15 11:30:00 PM,34.590,,,,
10545,02/25/15 12:00:00 AM,34.590,,,,
10546,02/25/15 12:30:00 AM,34.590,,,,
10547,02/25/15 01:00:00 AM,34.590,,,,
10548,02/25/15 01:30:00 AM,34.590,,,,
10549,02/25/15 02:00:00 AM,34.590,,,,
10550,02/25/15 02:30:00 AM,34.786,,,,
10551,02/25/15 03:00:00 AM,34.786,,,,
10552,02/25/15 03:30:00 AM,34.786,,,,
10553,02/25/15 04:00:00 AM,34.786,,,,
10554,02/25/15 04:30:00 AM,34.786,,,,
10555,02/25/15 05:00:00 AM,34.786,,,,
10556,02/25/15 05:30:00 AM,34.786,,,,
10557,02/25/15 06:00:00 AM,34.786,,,,
10558,02/25/15 06:30:00 AM,34.786,,,,
10559,02/25/15 07:00:00 AM,34.786,,,,
10560,02/25/15 07:30:00 AM,34.786,,,,
10561,02/25/15 08:00:00 AM,34.786,,,,
10562,02/25/15 08:30:00 AM,34.590,,,,
10563,02/25/15 09:00:00 AM,34.786,,,,
10564,02/25/15 09:30:00 AM,34.786,,,,
10565,02/25/15 10:00:00 AM,34.590,,,,
10566,02/25/15 10:30:00 AM,34.590,,,,
10567,02/25/15 11:00:00 AM,34.590,,,,
10568,02/25/15 11:30:00 AM,34.786,,,,
10569,02/25/15 12:00:00 PM,34.786,,,,
10570,02/25/15 12:30:00 PM,34.786,,,,
10571,02/25/15 01:00:00 PM,34.590,,,,
10572,02/25/15 01:30:00 PM,34.590,,,,
10573,02/25/15 02:00:00 PM,34.590,,,,
10574,02/25/15 02:30:00 PM,34.786,,,,
10575,02/25/15 03:00:00 PM,34.786,,,,
10576,02/25/15 03:30:00 PM,34.786,,,,
10577,02/25/15 04:00:00 PM,34.786,,,,
10578,02/25/15 04:30:00 PM,34.590,,,,
10579,02/25/15 05:00:00 PM,34.590,,,,
10580,02/25/15 05:30:00 PM,34.590,,,,
10581,02/25/15 06:00:00 PM,34.590,,,,
10582,02/25/15 06:30:00 PM,34.590,,,,
10583,02/25/15 07:00:00 PM,34.590,,,,
10584,02/25/15 07:30:00 PM,34.590,,,,
10585,02/25/15 08:00:00 PM,34.590,,,,
10586,02/25/15 08:30:00 PM,34.590,,,,
10587,02/25/15 09:00:00 PM,34.590,,,,
10588,02/25/15 09:30:00 PM,34.590,,,,
10589,02/25/15 10:00:00 PM,34.590,,,,
10590,02/25/15 10:30:00 PM,34.394,,,,
10591,02/25/15 11:00:00 PM,34.394,,,,
10592,02/25/15 11:30:00 PM,34.198,,,,
10593,02/26/15 12:00:00 AM,34.198,,,,
10594,02/26/15 12:30:00 AM,34.198,,,,
10595,02/26/15 01:00:00 AM,34.198,,,,
10596,02/26/15 01:30:00 AM,34.002,,,,
10597,02/26/15 02:00:00 AM,34.002,,,,
10598,02/26/15 02:30:00 AM,34.002,,,,
10599,02/26/15 03:00:00 AM,34.002,,,,
10600,02/26/15 03:30:00 AM,34.002,,,,
10601,02/26/15 04:00:00 AM,34.002,,,,
10602,02/26/15 04:30:00 AM,34.002,,,,
10603,02/26/15 05:00:00 AM,34.002,,,,
10604,02/26/15 05:30:00 AM,34.002,,,,
10605,02/26/15 06:00:00 AM,34.002,,,,
10606,02/26/15 06:30:00 AM,34.002,,,,
10607,02/26/15 07:00:00 AM,34.002,,,,
10608,02/26/15 07:30:00 AM,34.002,,,,
10609,02/26/15 08:00:00 AM,34.002,,,,
10610,02/26/15 08:30:00 AM,34.198,,,,
10611,02/26/15 09:00:00 AM,34.394,,,,
10612,02/26/15 09:30:00 AM,34.394,,,,
10613,02/26/15 10:00:00 AM,34.394,,,,
10614,02/26/15 10:30:00 AM,34.590,,,,
10615,02/26/15 11:00:00 AM,34.394,,,,
10616,02/26/15 11:30:00 AM,34.394,,,,
10617,02/26/15 12:00:00 PM,34.394,,,,
10618,02/26/15 12:30:00 PM,34.198,,,,
10619,02/26/15 01:00:00 PM,34.198,,,,
10620,02/26/15 01:30:00 PM,34.002,,,,
10621,02/26/15 02:00:00 PM,34.002,,,,
10622,02/26/15 02:30:00 PM,34.198,,,,
10623,02/26/15 03:00:00 PM,34.198,,,,
10624,02/26/15 03:30:00 PM,34.198,,,,
10625,02/26/15 04:00:00 PM,34.198,,,,
10626,02/26/15 04:30:00 PM,34.198,,,,
10627,02/26/15 05:00:00 PM,34.394,,,,
10628,02/26/15 05:30:00 PM,34.394,,,,
10629,02/26/15 06:00:00 PM,34.394,,,,
10630,02/26/15 06:30:00 PM,34.394,,,,
10631,02/26/15 07:00:00 PM,34.394,,,,
10632,02/26/15 07:30:00 PM,34.590,,,,
10633,02/26/15 08:00:00 PM,34.590,,,,
10634,02/26/15 08:30:00 PM,34.394,,,,
10635,02/26/15 09:00:00 PM,34.394,,,,
10636,02/26/15 09:30:00 PM,34.394,,,,
10637,02/26/15 10:00:00 PM,34.394,,,,
10638,02/26/15 10:30:00 PM,34.394,,,,
10639,02/26/15 11:00:00 PM,34.590,,,,
10640,02/26/15 11:30:00 PM,34.590,,,,
10641,02/27/15 12:00:00 AM,34.786,,,,
10642,02/27/15 12:30:00 AM,34.590,,,,
10643,02/27/15 01:00:00 AM,34.786,,,,
10644,02/27/15 01:30:00 AM,34.786,,,,
10645,02/27/15 02:00:00 AM,34.590,,,,
10646,02/27/15 02:30:00 AM,34.590,,,,
10647,02/27/15 03:00:00 AM,34.590,,,,
10648,02/27/15 03:30:00 AM,34.590,,,,
10649,02/27/15 04:00:00 AM,34.394,,,,
10650,02/27/15 04:30:00 AM,34.394,,,,
10651,02/27/15 05:00:00 AM,34.198,,,,
10652,02/27/15 05:30:00 AM,34.198,,,,
10653,02/27/15 06:00:00 AM,34.198,,,,
10654,02/27/15 06:30:00 AM,34.394,,,,
10655,02/27/15 07:00:00 AM,34.590,,,,
10656,02/27/15 07:30:00 AM,34.590,,,,
10657,02/27/15 08:00:00 AM,34.394,,,,
10658,02/27/15 08:30:00 AM,34.394,,,,
10659,02/27/15 09:00:00 AM,34.394,,,,
10660,02/27/15 09:30:00 AM,34.394,,,,
10661,02/27/15 10:00:00 AM,34.394,,,,
10662,02/27/15 10:30:00 AM,34.394,,,,
10663,02/27/15 11:00:00 AM,34.590,,,,
10664,02/27/15 11:30:00 AM,34.590,,,,
10665,02/27/15 12:00:00 PM,34.590,,,,
10666,02/27/15 12:30:00 PM,34.786,,,,
10667,02/27/15 01:00:00 PM,34.786,,,,
10668,02/27/15 01:30:00 PM,34.786,,,,
10669,02/27/15 02:00:00 PM,34.786,,,,
10670,02/27/15 02:30:00 PM,34.786,,,,
10671,02/27/15 03:00:00 PM,34.786,,,,
10672,02/27/15 03:30:00 PM,34.786,,,,
10673,02/27/15 04:00:00 PM,34.981,,,,
10674,02/27/15 04:30:00 PM,34.981,,,,
10675,02/27/15 05:00:00 PM,35.175,,,,
10676,02/27/15 05:30:00 PM,35.175,,,,
10677,02/27/15 06:00:00 PM,35.175,,,,
10678,02/27/15 06:30:00 PM,35.175,,,,
10679,02/27/15 07:00:00 PM,35.175,,,,
10680,02/27/15 07:30:00 PM,35.175,,,,
10681,02/27/15 08:00:00 PM,34.981,,,,
10682,02/27/15 08:30:00 PM,34.981,,,,
10683,02/27/15 09:00:00 PM,34.981,,,,
10684,02/27/15 09:30:00 PM,34.981,,,,
10685,02/27/15 10:00:00 PM,34.981,,,,
10686,02/27/15 10:30:00 PM,34.981,,,,
10687,02/27/15 11:00:00 PM,34.981,,,,
10688,02/27/15 11:30:00 PM,34.786,,,,
10689,02/28/15 12:00:00 AM,34.786,,,,
10690,02/28/15 12:30:00 AM,34.786,,,,
10691,02/28/15 01:00:00 AM,34.786,,,,
10692,02/28/15 01:30:00 AM,34.786,,,,
10693,02/28/15 02:00:00 AM,34.786,,,,
10694,02/28/15 02:30:00 AM,34.590,,,,
10695,02/28/15 03:00:00 AM,34.590,,,,
10696,02/28/15 03:30:00 AM,34.590,,,,
10697,02/28/15 04:00:00 AM,34.590,,,,
10698,02/28/15 04:30:00 AM,34.394,,,,
10699,02/28/15 05:00:00 AM,34.394,,,,
10700,02/28/15 05:30:00 AM,34.394,,,,
10701,02/28/15 06:00:00 AM,34.394,,,,
10702,02/28/15 06:30:00 AM,34.394,,,,
10703,02/28/15 07:00:00 AM,34.590,,,,
10704,02/28/15 07:30:00 AM,34.590,,,,
10705,02/28/15 08:00:00 AM,34.786,,,,
10706,02/28/15 08:30:00 AM,34.590,,,,
10707,02/28/15 09:00:00 AM,34.394,,,,
10708,02/28/15 09:30:00 AM,34.590,,,,
10709,02/28/15 10:00:00 AM,34.590,,,,
10710,02/28/15 10:30:00 AM,34.590,,,,
10711,02/28/15 11:00:00 AM,34.590,,,,
10712,02/28/15 11:30:00 AM,34.590,,,,
10713,02/28/15 12:00:00 PM,34.590,,,,
10714,02/28/15 12:30:00 PM,34.786,,,,
10715,02/28/15 01:00:00 PM,34.786,,,,
10716,02/28/15 01:30:00 PM,34.786,,,,
10717,02/28/15 02:00:00 PM,34.981,,,,
10718,02/28/15 02:30:00 PM,34.981,,,,
10719,02/28/15 03:00:00 PM,35.175,,,,
10720,02/28/15 03:30:00 PM,35.370,,,,
10721,02/28/15 04:00:00 PM,35.370,,,,
10722,02/28/15 04:30:00 PM,35.370,,,,
10723,02/28/15 05:00:00 PM,35.370,,,,
10724,02/28/15 05:30:00 PM,35.370,,,,
10725,02/28/15 06:00:00 PM,35.370,,,,
10726,02/28/15 06:30:00 PM,35.370,,,,
10727,02/28/15 07:00:00 PM,35.370,,,,
10728,02/28/15 07:30:00 PM,35.370,,,,
10729,02/28/15 08:00:00 PM,35.370,,,,
10730,02/28/15 08:30:00 PM,35.370,,,,
10731,02/28/15 09:00:00 PM,35.370,,,,
10732,02/28/15 09:30:00 PM,35.370,,,,
10733,02/28/15 10:00:00 PM,35.370,,,,
10734,02/28/15 10:30:00 PM,35.175,,,,
10735,02/28/15 11:00:00 PM,35.175,,,,
10736,02/28/15 11:30:00 PM,35.175,,,,
10737,03/01/15 12:00:00 AM,35.175,,,,
10738,03/01/15 12:30:00 AM,34.981,,,,
10739,03/01/15 01:00:00 AM,35.175,,,,
10740,03/01/15 01:30:00 AM,34.981,,,,
10741,03/01/15 02:00:00 AM,34.981,,,,
10742,03/01/15 02:30:00 AM,34.981,,,,
10743,03/01/15 03:00:00 AM,34.981,,,,
10744,03/01/15 03:30:00 AM,34.981,,,,
10745,03/01/15 04:00:00 AM,34.981,,,,
10746,03/01/15 04:30:00 AM,34.981,,,,
10747,03/01/15 05:00:00 AM,34.981,,,,
10748,03/01/15 05:30:00 AM,34.786,,,,
